R,G,B
148.61206714222538,147.85911092310943,148.369907131458
148.7294794686513,147.9588315328439,148.22135202573088
148.6980302455105,147.98237360461707,148.44855524106546
148.6650124427107,147.92973951977862,148.21266466174083
148.6260484018177,147.91556102106892,148.45230432234573
148.67597692862293,147.99180966113914,148.30944965152608
148.58223878518362,147.98875756979095,148.3347276315979
148.75550921165174,148.01536236341096,148.24288583702537
148.5969092420101,148.04988254735335,148.53873055065836
148.70798743226104,148.02220012298704,148.38773588531458
148.56929234879465,148.02309344532486,148.5697440308297
148.71418202443783,148.03271517703496,148.37295109547296
148.595238438577,148.01666979105082,148.42543056416764
148.68225179828443,147.92461149363388,148.35834423202678
148.50554559309242,147.8820642009971,148.4374456137652
148.60053651524694,147.79512424943152,148.1354893297886
148.5417149450708,147.78546118897088,148.3301521671194
148.65148345332736,147.78723782866103,148.09222948438634
148.54698811407792,147.632315662384,148.28158235246016
148.50598906011172,147.60402507137846,147.97799044442095
148.46666217737203,147.53600734961665,148.20058970091677
148.6036481852851,147.48811911185493,148.01396082504965
148.48947330464674,147.4910454578235,148.12273371956056
148.50190902096557,147.45505385651086,147.860944412387
148.5131266408301,147.55272293652092,148.1500139440507
148.51932466983217,147.5180991560776,147.75887175839597
148.45158095164825,147.40891256683463,148.0668586760011
148.55795749591306,147.51551591499182,147.87208385421675
148.49788292579655,147.42991040926893,148.1935246398568
148.52854862593512,147.4989134406431,147.8692282543895
148.49734551574898,147.510290935321,148.12075498918009
148.55579369236463,147.5141496513645,147.8901281613863
148.54555600454117,147.55698108487752,148.2011343300814
148.4986420684782,147.49732018823573,147.78978739358865
148.47608725951488,147.56093411320282,148.19756907564317
148.60659300502937,147.65308349921625,147.93151679504564
148.48980033678134,147.5712484965119,148.1626076497474
148.599371298931,147.60944589710067,147.91168384219026
148.66772171687776,147.7213512980485,148.18324682883653
148.62847389172035,147.68672468506588,147.90890951052987
148.53337435522715,147.68117816161023,148.2001884443248
148.68116744062942,147.82632756670918,148.08808257741632
148.54258571950538,147.6917030441722,148.28432145535663
148.66258184860052,147.7781890906993,148.11337653721526
148.59951612748068,147.7805642934788,148.38510192106048
148.610282067179,147.79862643040116,148.03810237851502
148.6492897604324,147.87174333278836,148.39972975312324
148.51820593663487,147.7096950938173,148.02012361581052
148.60428486258823,147.78039598438372,148.3265957651403
148.62475545920796,147.741284253736,148.08126685348702
148.5234765715165,147.79560667846425,148.2478745095022
148.60304980319975,147.71347901518175,148.00677146660644
148.59313114793525,147.80071670795354,148.29391760263596
148.6065486291722,147.80628133818558,148.0132443645349
148.54088543420332,147.8182666499918,148.29363918844817
148.6021206511024,147.82017263350244,148.0305258349162
148.56670481759687,147.7833379819761,148.34194935223567
148.61801306423007,147.77512989728382,148.04690241241246
148.51966119293928,147.75203341922085,148.30844998654
148.67463259154565,147.78485753157284,148.11710919134083
148.57602931065156,147.83910394799474,148.31684448910707
148.60439571009474,147.75397008608667,148.09898523541577
148.57049752775265,147.79692941108567,148.3702358735595
148.60530173055943,147.76778016464584,148.11245993185412
148.5396101741376,147.9013797315559,148.31059108680913
148.6410744500846,147.87452411167513,148.18192874173204
148.59945034089435,147.83511668244213,148.3827241758717
148.67091825700817,147.89873557639166,148.1862369580784
148.6235767782155,148.01104905936285,148.44981745241498
148.7235472064715,147.98705795784096,148.30724244566602
148.5570137921092,147.95010332067855,148.41152385986834
148.70773725714452,147.94799540598856,148.28479507152915
148.56960424650092,147.98552766331863,148.49051124370743
148.6579014392465,147.9770537494894,148.2467142410918
148.61053830735287,148.00302824923932,148.45464595920996
148.66794485529078,148.03959982124582,148.35771982681985
148.62777959450622,148.12182125956988,148.5495854653176
148.70702278113478,148.08416377035232,148.27319094523202
148.64506263374287,148.0626529778077,148.51288980789113
148.6408695359688,148.06346132592702,148.3789612274219
148.65407538427525,148.11055302950194,148.62109836869274
148.7273304076561,148.106511634614,148.45617973207462
148.7242687177022,148.20558105996875,148.6048359572167
148.6610757441084,148.14607346193577,148.37577053354795
148.5252441744213,148.11631931092825,148.5084980389141
148.7125728071356,148.18892850964033,148.5143211395398
148.61636296342584,148.1757521281658,148.71726998745453
148.71601453944015,148.21791851374613,148.5165251507313
148.68435912728953,148.2228143758658,148.64541807757428
148.76423671040044,148.2652871861193,148.52353594453874
148.6435968035674,148.17794211631517,148.61322300547317
148.71775383742676,148.20014229606235,148.5088862929472
148.61352466505727,148.22775624440962,148.7552249141604
148.60650122972868,148.0689945046499,148.40506110214434
148.64432320707556,148.11956835223995,148.67676889059797
148.66460785680297,148.10080798273484,148.3890429658398
148.60276198994066,147.9827616052624,148.60850812151986
148.61661701105237,147.91308024987987,148.3091734742912
148.54439269182518,147.8832922356651,148.400930585798
148.57225330803774,147.74997238298792,148.147426814918
148.5956952527536,147.81204367274302,148.4112452503487
148.6608801027155,147.77529537924434,148.09406452419535
148.57265475108554,147.73768410726908,148.37576395801176
148.6673076923077,147.71191346153847,148.1343605769231
148.56652327509553,147.74339477541997,148.37092595707867
148.61767731638608,147.711659567922,148.1369737234278
148.5098220209421,147.68157517716176,148.30488168382996
148.63018314666155,147.6874585396337,148.12640484545497
148.52216971381046,147.7000562475662,148.3653736136417
148.63596954958766,147.72353370883715,148.1434571983314
148.56389520599646,147.80562433590237,148.3984681882215
148.67557650227235,147.88866232236035,148.14643037487676
148.58637115225625,147.86349041548905,148.365446732422
148.63396367901402,147.80046050164876,148.1485622542469
148.63942774705458,147.92641500360665,148.5476556864631
148.66150481820586,147.92086607550524,148.15101530771634
148.59240499029238,147.89214932431133,148.4790901751216
148.67743206743754,147.9498351548007,148.29525553408882
148.68801961868584,148.0569855504532,148.57727983074074
148.77881032849857,148.0329219689722,148.29960530174466
148.633101612756,147.98408862711565,148.54356651117206
148.65317318741975,147.96742428249277,148.3982026858739
148.64864319483414,148.0385324979821,148.55572318099703
148.7322918618225,148.03824333347745,148.39332362958586
148.59572106699466,148.02180785640158,148.56231982934236
148.83000865218227,148.0954768313786,148.40996923668524
148.71038059622578,148.0413089664587,148.71498062891146
148.8640330840807,148.06931788127238,148.4826573056671
148.71485524670578,148.13931903433684,148.6997932095797
148.72236773179677,148.04329083385798,148.43596964643575
148.6535889905258,148.0314219929917,148.5491133873937
148.69126820125908,148.02160603584989,148.42000576673556
148.63402708666868,148.0703176457579,148.60922408280808
148.6668956637874,147.99323577735714,148.38362462407642
148.652945419572,148.06638134166866,148.60685260880018
148.69263607769693,148.03912218780764,148.31366419361808
148.60778969833305,148.00627271154178,148.62181077079848
148.682043743725,148.05025772576826,148.368122709171
148.69263407766198,148.06707126622362,148.70558895183729
148.70108329969048,148.0836553434454,148.38566718572775
148.72558754265393,148.11042437641177,148.67362426106598
148.75982528554474,148.04892100850026,148.44860675312694
148.66391997270924,148.08658091856492,148.6583993580904
148.77886316437198,148.18277440196908,148.49057764787324
148.64892957245397,148.11277349628128,148.75631367156888
148.7418809250388,148.09401742255707,148.42840943489605
148.71788916937132,148.16121649236686,148.77876667868733
148.79920141841927,148.15363806283904,148.56361024221718
148.72240432956195,148.267324496054,148.77607686318237
148.7823613086771,148.23138768213448,148.5358502172158
148.74797400960932,148.25198751460877,148.95751792730962
148.84376201645773,148.27359551641928,148.64891275090363
148.77195056886185,148.2317937773676,148.81893514446256
148.80933921297364,148.2394176081777,148.58823303358696
148.68937891152214,148.2483681477817,148.85283310678724
148.761851259669,148.34123657385402,148.57286009919864
148.70878386820834,148.31338004478917,148.78433436175428
148.81504370767996,148.35123770346058,148.64013129123876
148.7481348033917,148.35167543417165,148.95963584828613
148.80702968108923,148.37227234729468,148.68123816936188
148.74691274974293,148.37030665885044,148.93417549996636
148.80873781275977,148.3421605231924,148.69988515523264
148.749765828774,148.44740874527454,148.96719681431065
148.85809005823228,148.43181730824668,148.75012011608018
148.6846881906409,148.36989045834534,148.94898625924858
148.82031422668524,148.4411857973382,148.71818094460193
148.78539900578755,148.45848562714633,148.9250066040681
148.77974954830276,148.47099527159497,148.84762426479068
148.75347350714887,148.48894869638352,149.0278409227442
148.85783534227227,148.55686922600202,148.85207996041373
148.77417975282066,148.49327272377803,149.07253925846194
148.83873431952378,148.5108075775556,148.79246760609394
148.77171394787692,148.49884640896724,149.12397258298645
148.76200250938615,148.4510934097366,148.69908037246597
148.72380627361255,148.47782701902463,148.96266210357325
148.68450328072012,148.34012373550576,148.700839633789
148.67596396396397,148.2849921921922,148.8315915915916
148.71632777678946,148.2574345018583,148.76570681257604
148.6222799048237,148.1840988295239,148.8177854687913
148.60805079657834,148.09779397991383,148.40946576178058
148.61684407814116,148.05013335896388,148.64219910132877
148.58636042708318,147.94598540847153,148.3446588185569
148.567674454409,147.99365882760478,148.65220738231784
148.61359399623322,147.90442787408233,148.31626917015797
148.6136546223379,147.89713331825988,148.57852225659184
148.68105940008368,147.86062550197423,148.3093026946698
148.5850362050562,147.82580223288554,148.47410352818994
148.66654007018894,147.90401903754628,148.24101245132445
148.524474078917,147.84522825167295,148.50053361279902
148.6711643697285,147.9276392348455,148.28849094528704
148.57884968602448,147.9170056448278,148.47615613189856
148.66121271840228,147.9031075007811,148.22781609747892
148.65628712561747,147.91580932042385,148.5077894655835
148.7052032575076,147.87989744527127,148.35999499733032
148.55957677047013,147.90760610797162,148.5355007815318
148.6438726303289,147.8822748842509,148.2592346857827
148.63979130602038,147.93839680707828,148.62027793806502
148.65889232456036,147.92048050243088,148.2834589250249
148.68462104417824,147.9680408553856,148.65530191918367
148.674479041571,147.9650917021338,148.3430207422637
148.66642937195465,147.94810460848777,148.56447120957773
148.72122870373488,148.0613726744214,148.4252713275213
148.6896062621105,148.03043547247103,148.55720955279568
148.7039830410706,148.05698642516535,148.45044993077988
148.64898106315485,148.0516053061617,148.7131404402576
148.74015645872777,148.0825733039893,148.38741795046755
148.6711719722568,148.0904826220494,148.599583755906
148.69107808835403,148.09163174285823,148.343799261794
148.69983314981417,148.0887335253473,148.64505147352276
148.73244267658208,148.129534350815,148.42181292365044
148.6597479863901,148.15593221968052,148.58958881989966
148.6340701585776,148.05385391638634,148.41401249399328
148.69532883699242,148.1880915869071,148.64350233870618
148.7534890207658,148.1508574671296,148.4035722186421
148.53201719624371,147.97179912097414,148.42629872469195
148.7253791339302,148.06333964822525,148.33403213863272
148.63085915905955,148.04477741084176,148.4679059169635
148.6398853879215,148.02076382412045,148.33889407036335
148.62504387799754,148.04203151522145,148.5268677601304
148.6124187434238,148.04473015369683,148.2012472554135
148.70464778434126,148.10645359912257,148.57926535952743
148.68594075968352,148.04664622129076,148.3315659940202
148.52268705520294,147.93085689555684,148.53519907674553
148.73257989275496,148.05479116069927,148.35515425493543
148.6900224673694,148.1032296242128,148.61514406539112
148.69594169034534,148.06254056626906,148.42207189665038
148.66440624204006,148.06612102483265,148.67093279762392
148.77307211538462,148.20112019230768,148.47301923076924
148.64706673907506,148.11491789176227,148.6769544259632
148.76412517671497,148.1992671738106,148.44139313913118
148.68225539609864,148.1531347389481,148.6767005886653
148.77634115966976,148.2390117948003,148.56288556687647
148.73097711098288,148.22722158107328,148.66440661665706
148.66577741887417,148.1647031114059,148.32106652054162
148.76835435120455,148.24090762561406,148.75057135571282
148.79984907329077,148.22950953626085,148.43005460278397
148.5969939119028,148.12309776994007,148.6305048748024
148.7594132005843,148.24830379795495,148.4938446605674
148.74267017972363,148.2563970651871,148.77665804429145
148.71403358596544,148.24365694610088,148.39906898011003
148.75051815091055,148.286846420551,148.7059307240648
148.75630175367772,148.23669603079628,148.50821570860788
148.710893041826,148.28912138922962,148.8131033985136
148.7244258370906,148.24915161361648,148.48403687716905
148.67054960481528,148.28083113786272,148.86985346435645
148.75771634615384,148.2899326923077,148.5513269230769
148.6167482662101,148.26848494175812,148.77295768686938
148.7740911255755,148.36638812317491,148.58217033006682
148.64517571915715,148.29246766738652,148.71491989592002
148.75871321407962,148.30274572033082,148.64688401615695
148.72003967585215,148.31010241570084,148.72295276936484
148.66596757900814,148.25662610034152,148.4537591995767
148.63651501807175,148.28476343107954,148.8606767637391
148.6663556526005,148.24721770664,148.5320889564356
148.67905839546043,148.29187623030904,148.74616047320873
148.6611371102336,148.234160442108,148.44396935256574
148.66105447579443,148.29311423648213,148.71133797325786
148.6545423061938,148.10558871770698,148.35206179864454
148.60834127694812,148.1391962024707,148.66135648054538
148.60574985209306,148.009648823238,148.36681401243862
148.53129918701535,147.95030637343385,148.6277165672698
148.57094732789528,147.89400129935754,148.2492071512789
148.4172509540286,147.80397299365265,148.28800354181604
148.59251926782272,147.8090317919075,148.14507225433525
148.45809493536763,147.69805332408637,148.2762237762238
148.4466907514451,147.5766570327553,147.91928709055875
148.35489350644352,147.58732664119418,148.1664244535769
148.49748550253855,147.5808561322457,147.89948266320172
148.37429680995945,147.56234510570107,148.10042684658066
148.5245683867024,147.55164198356812,147.9214264055408
148.4029748724367,147.49718879368442,148.14038702223934
148.5227861137044,147.51176600802688,147.80455914765017
148.48634561561548,147.53305811001547,148.13759881303923
148.46166396350003,147.50620605348902,147.8416457712688
148.4281216451071,147.50637640273638,148.22272396843812
148.5750275668466,147.51671104648082,147.88100752611027
148.4833306847349,147.57420650399456,148.17911748700982
148.57495967839003,147.6073469584266,147.94052141258035
148.49954504532695,147.59280353179628,148.2148348923755
148.52727579068983,147.5947961295913,147.93549800221442
148.44262855382365,147.5647125651073,148.04745010446052
148.5151397011046,147.53352104541187,147.8577671888913
148.43374625528594,147.59142400277423,148.0463862907343
148.58103301389576,147.59238259346077,147.8129437189848
148.4666942709813,147.5722133685128,148.0767608583658
148.53745475200247,147.64029286044362,147.87442236598892
148.54376743446568,147.62015388099036,148.11089645071615
148.51623306298285,147.597848427234,147.8551996341845
148.5227312130377,147.6520438827994,148.16978097127776
148.5297704706579,147.60077584671734,147.89978004841822
148.4218367061973,147.53143432184007,148.0625604876569
148.58394174635794,147.62385396162304,147.88960010780582
148.5289214837058,147.60151873881156,148.13191757617756
148.59609089158482,147.58757943385325,147.99325534373196
148.48926538435606,147.6118393804841,148.1295474027913
148.44673547790754,147.50586853329995,147.7482981734852
148.48433114272646,147.5961483835247,148.11892347319517
148.55334527558676,147.54228424489324,147.86338158388952
148.5176345950111,147.52880670326496,148.0975729557931
148.54242624087186,147.5524292735526,147.88115742501336
148.44736297330476,147.52170522109623,148.11715090388273
148.4797282995632,147.50056283553656,147.86849371740846
148.48736627218366,147.54030852487747,148.16361255284116
148.50673997188468,147.5031822295827,147.83294016830672
148.45178444243393,147.52901884540609,148.1132601205028
148.55121622597022,147.48857397204245,147.87692899935038
148.426700096729,147.49492052339542,148.05236360486435
148.56632081234878,147.53432327517783,147.93408084044043
148.45191923567492,147.53801169590642,148.0524679325199
148.55046114448552,147.56882509242143,147.94649183610596
148.51787915559152,147.58205246735236,148.12248160560884
148.48779912369395,147.48331166642592,147.83247628677356
148.46930219349125,147.58904650278458,148.13982604175192
148.52475561884236,147.56579529710592,148.0419392703202
148.5465286969077,147.66941162315004,148.1157502105643
148.5904610248096,147.60969003622577,147.9190283985125
148.44966378343514,147.51146313169966,148.094126197937
148.5817242225505,147.63407545699067,148.04159709758596
148.5374828573491,147.66035175516686,148.22341986863316
148.59242050379262,147.60821633165466,147.95285301318404
148.55151923400774,147.6704645512065,148.21201914980634
148.6304386526239,147.6627181354978,147.95431603966497
148.55844880946077,147.69406005881703,148.2363606609454
148.55940782225045,147.67936856184716,147.9944381095346
148.52886970497514,147.6451713800388,148.26004147959944
148.6066239943061,147.68600227949275,147.94086784232067
148.49577470211167,147.65470942655296,148.22943175037057
148.60003078832543,147.6981685757032,148.02385614154932
148.5458413758911,147.68481196058704,148.20063634481994
148.612964824604,147.65311855161832,148.01279455125277
148.5897174167393,147.73306498596472,148.29007997457762
148.6172554871005,147.75615614170195,148.0335242587601
148.47959419397066,147.66070053517117,148.24132271974744
148.56219376740026,147.602540738853,147.93788076222165
148.59840893996707,147.72658889434322,148.2842347415129
148.61793970405066,147.64430776037435,148.05063936405037
148.60713288867072,147.8205565019875,148.24018999220397
148.60500137162327,147.69694344580645,148.02826506499568
148.51588286805816,147.68318946851815,148.20227681707516
148.5321775031759,147.63740520460408,148.01031200677522
148.4716144592233,147.6908327676925,148.1434513235995
148.53448815108865,147.60998917358356,147.8327487068447
148.39209031388407,147.4910745233969,148.12520700943577
148.49384064070804,147.52791553428415,147.80466581687872
148.3811678621287,147.39966783805903,147.95600539161413
148.36336686077289,147.31039992299918,147.68631791712787
148.41206395698944,147.3002596626794,147.88975175477051
148.39110447904883,147.2066186911839,147.52295362102578
148.35794381719396,147.1173702362144,147.7563725867982
148.32411392587886,147.06039072956085,147.45756183983747
148.40486822646454,147.1005968466841,147.59826293047385
148.42628242185995,147.02679500520293,147.278616024974
148.28114935999577,146.99014119085558,147.53821973398544
148.3217702081748,146.922346277226,147.28198483724606
148.36581758976484,146.9583714679332,147.66856617115772
148.33011316322748,146.94020302955914,147.305487766723
148.28234506540292,146.92556204126453,147.5821100387216
148.419887294095,146.99518350833253,147.28139870918022
148.26363482997132,146.86681608946088,147.54360494541248
148.4301044195276,146.951763765268,147.36646052479483
148.3666408195308,146.90603040971723,147.44154292952402
148.3792347990216,146.9417239652549,147.3386394715048
148.32836676770063,146.99539323731094,147.53362792199343
148.46366273466714,147.01157434177557,147.30347230253267
148.2942561953616,146.97873949377453,147.5148857259832
148.5016350335435,147.09081058172518,147.3421145149561
148.36348970147026,147.03459169471853,147.6050970137394
148.4815317853651,147.0763580844495,147.38167001401553
148.42960925343365,147.06389917958154,147.63107184321962
148.44001848695802,147.00868501882397,147.28913794929568
148.40741811036136,147.03487022400748,147.624571948735
148.4477182878853,147.05931440293153,147.28492389477688
148.45015541045225,147.1576416162687,147.65994265474785
148.46202211705574,147.09671036478218,147.32736516250787
148.38349294743333,147.03137043317403,147.6323030676738
148.4578572563521,147.09931772330478,147.4042669979344
148.39599096474032,147.04138592021422,147.57029056354784
148.43092805346637,147.00937972477152,147.3546624165792
148.3608342241869,146.9724268777749,147.5079791588416
148.43247733193368,146.97177265963953,147.2370046852955
148.33698091761147,146.92485526860798,147.48501632743492
148.4290161082816,146.94920807775148,147.2527019799261
148.35227064684287,146.93390890432738,147.46755668185892
148.38311025025777,146.9301311516483,147.2302477523055
148.26958121436277,146.83741716751425,147.3441641624287
148.39035117298522,146.85595645262296,147.13719350643095
148.1857319047252,146.757881754413,147.28190279811918
148.4641973760975,146.93083929199955,147.23667677590754
148.32137623876915,146.96719430841014,147.4210272625612
148.39578403543183,146.8890730950327,147.20437885848952
148.3472593792329,146.91521453052016,147.38234202445855
148.2989478653807,146.84303249862705,147.03858790430584
148.31203978565094,146.92201414857936,147.35758895871083
148.3739397238104,146.9238720491689,147.1333551690421
148.3361526783778,146.9452902479578,147.4820742668498
148.41076977179992,146.95451414146766,147.1613731507219
148.3172514478997,146.9669609042989,147.4319944878627
148.43142061764308,146.92253934922073,147.19443909299324
148.34656984079592,146.9635939862659,147.46485086054955
148.41309331175836,146.9108972877177,147.1789470642626
148.39996918128148,146.98226960600195,147.57023778567506
148.48249873667493,146.9589623890079,147.34439444618235
148.38305476614806,147.0524396705361,147.5061702230143
148.49418081136392,147.00366919465512,147.2882677260142
148.34129071414122,147.02286542778148,147.41413542961186
148.50769245585565,147.0138006751063,147.25880840367697
148.38183456791313,147.03792899037558,147.51448000655444
148.4519960901575,147.02755187041666,147.27658283617663
148.4147959380299,147.0816633266533,147.56001907661476
148.48373782082464,147.08144815993913,147.32482456689576
148.35885621292658,146.9960711809568,147.58799880594717
148.45670227097767,147.03905889145497,147.28259719014628
148.4015295998767,147.09864859658248,147.56153075574562
148.48679654200882,147.09674669492136,147.36189467093698
148.40346180697657,147.00372661835866,147.5312597799658
148.4758406193429,147.06445711204407,147.369294765628
148.42225323644064,147.0598921988546,147.53707589393136
148.43078879059172,147.07462665003587,147.354770355459
148.37492958153376,147.07742420084068,147.56170583618618
148.45146837784716,147.02369734458705,147.388912976452
148.36722265583597,147.02865705007756,147.52146869790613
148.42011831471328,146.98106868318322,147.23211440618817
148.40599153150637,146.93141868945486,147.41096761451493
148.470761852945,146.9576534370772,147.12840710478548
148.27847649887724,146.7279228226405,147.39138982854828
148.29858244074256,146.64197245719896,147.06513747341475
148.27990631235,146.65125928924616,147.29895709838166
148.37742468710994,146.578214080896,146.93494007257797
148.30047609629978,146.57191851855424,147.24332524564542
148.2690869669959,146.4195374608528,146.87215128884606
148.21767743924767,146.46296082172245,147.0563970630745
148.3208840141103,146.41401295371745,146.8113181178557
148.1947007550388,146.387069418278,146.94550421848425
148.25637444923314,146.36137529193653,146.65073074422747
148.2217672507343,146.3979955531762,146.91043170845813
148.29756238558628,146.37162539743713,146.82377878408323
148.21237807934,146.36597401596052,147.01805196807896
148.32022046955777,146.45351397447448,146.75071907957815
148.29134002526348,146.43189948605206,146.9984571918964
148.252236273905,146.32626465144972,146.61243059839606
148.3241415192508,146.38483736077387,146.9605975642656
148.39287693679367,146.52815248560205,146.78086218945035
148.26588993769786,146.42936922091002,146.96111536738027
148.4255665691665,146.54061998544725,146.88724032748493
148.21079661792692,146.39198805193553,146.91074603136366
148.39413611758587,146.55968869796382,146.89780586002968
148.36486017692292,146.58414920885772,147.10294486094782
148.4219830639992,146.5999412011355,146.8859494811723
148.35044432021897,146.65731441679358,147.15210979817647
148.38602657935286,146.514281587057,146.77848613251157
148.34274251808472,146.63797836577825,147.162675669688
148.3723979154425,146.5862962499157,146.8767905135294
148.4014011266792,146.68082237950793,147.15331503683373
148.37328513252015,146.64672526499214,146.8853144766104
148.36573900143532,146.60848770337833,147.08249766397904
148.40934512865437,146.6258579363322,146.82436491052434
148.3234544955533,146.55548600511355,147.06600443945825
148.43084775961285,146.64272746972287,146.9928153516481
148.3361891591055,146.62206727734437,147.11415272082456
148.41415885782456,146.58318581516616,146.82692751726924
148.3411284264057,146.59826536705643,147.09702290370427
148.3634525099314,146.51799205489343,146.81663175635006
148.3502600404507,146.63048251950303,147.07809399980738
148.34232516025872,146.53217937418427,146.83012334262858
148.3190537145937,146.52224232683034,147.0219247167977
148.4230730342759,146.5437873440637,146.78142678998734
148.3809296747439,146.601928513975,147.22180318946542
148.4441469768248,146.60015697302086,146.93250641615185
148.3181161444437,146.5992159431318,147.15085388994308
148.43216985219777,146.61345144672862,146.87408887391075
148.2744639038206,146.52864477968518,147.05427913608077
148.4250843411763,146.58570555424546,146.86519849653732
148.33061766915122,146.65054602184088,147.17413955817491
148.41032157451662,146.6626764664828,146.94423346281027
148.41434157428898,146.69931427030463,147.14860205526287
148.43883284782245,146.65491971013796,146.8994101644317
148.4019389701208,146.69905507715424,147.16426342252788
148.44070602275133,146.67830539141147,146.92415741150654
148.38866182367866,146.66111119134618,147.18463049349373
148.4534664330683,146.7339192545388,146.9703461619915
148.2900793860937,146.6406106326335,147.1314949523154
148.4577105087063,146.7893540917472,147.01501518849622
148.41744939934298,146.7690914520775,147.28490506054737
148.463229595398,146.73237056827207,147.01246299371795
148.36991545009823,146.81742806517468,147.2867137244328
148.4480467264069,146.81865107835725,146.96803208829095
148.4346027327326,146.87659357225078,147.375237801677
148.45009096246957,146.83537718141477,147.1916131640501
148.48587546147218,146.92813789053662,147.42438113390998
148.54760139786086,146.89459243499277,147.16156749107083
148.40751081948903,146.80979843737214,147.35373350599585
148.5509688411447,146.88140479559522,147.14967224003004
148.39335345396083,146.83627200392786,147.29716433931657
148.52709798202932,146.92489279681206,147.10599519691218
148.43972457627115,146.88600731895224,147.3618162557781
148.52802013503563,146.91133654480095,147.16884748095498
148.4004571153615,146.94168651509685,147.29471430289908
148.4698162224574,146.829279322621,147.06222938516308
148.45945061029926,146.90305992247875,147.35792666779017
148.4429819704884,146.8609537106131,147.11673687504512
148.36506484628495,146.79796073598368,147.2810390810795
148.36163361571045,146.65848575279168,147.01137370042358
148.34722041588995,146.6839737383371,147.2724864284235
148.41805263385916,146.61241858696332,146.98632886775104
148.29083703707272,146.53868822620177,147.04151237763213
148.33542792207166,146.51705524899123,146.85240612871848
148.29883529377764,146.45211121065864,146.94784351126654
148.23569128892697,146.315135736045,146.7362182556679
148.25698130291968,146.3599741843507,146.90481442593895
148.25029016147909,146.31902833228185,146.5771733215182
148.30907199414338,146.37086520122526,146.87957308262855
148.25262503853267,146.23650393033293,146.510856581381
148.23119543641235,146.25627782381622,146.8821522866118
148.35482860639704,146.2967899235788,146.6749062804167
148.26182061553868,146.21170698355226,146.74564731712954
148.33598489046065,146.30387711935862,146.67910055841696
148.17701933687016,146.11314454226115,146.79787116141685
148.41451673525245,146.32607962375798,146.67684049227566
148.3503605653356,146.34822031120453,146.9415238223782
148.38072656121986,146.3503118102343,146.567234382982
148.3192764698513,146.3718162456996,146.9217444516185
148.40312134330443,146.3517650854493,146.66611931602037
148.3214927515983,146.3467573700515,146.95148460949207
148.46047493708963,146.4257175638022,146.749930099596
148.40100412442663,146.42454130208534,147.02731468989708
148.47092432278794,146.42950876533754,146.76169554723745
148.35080130443788,146.45633649487715,147.0485117943728
148.42162883330684,146.4615380910409,146.75588211211775
148.4075749037966,146.5383440975182,146.9609984925325
148.42757318770438,146.469118858084,146.7486118535427
148.29495495842315,146.47112719433323,146.92140341084078
148.45477747493524,146.58932785006405,146.81445810981307
148.42281187546652,146.4875057186198,147.10127856300113
148.46481295064518,146.5442180147289,146.91538828334595
148.2871426302032,146.41683314639465,146.94706666730852
148.44131439576313,146.57832932113627,146.80290804044296
148.33856386693446,146.5048572680817,147.10398936554495
148.43354595032085,146.56714296725954,146.98977222361398
148.3769512717885,146.49445865302644,146.9951931644679
148.4439221956282,146.47722839984783,146.80036503908036
148.3881724525264,146.5537552246289,147.12197308984673
148.36146034466984,146.47568580054605,146.7977965783404
148.3819455477721,146.5053272670374,146.9994415156111
148.34363862292176,146.47539349220722,146.78440769067757
148.21574380543552,146.41367597959157,146.92646980887545
148.4327529321099,146.46719649350962,146.76528670857115
148.40404989376617,146.5693988755113,147.06334523344944
148.37994397866953,146.47322141901452,146.78242643590755
148.3071453672814,146.46056641104516,147.00346124036605
148.3921618692039,146.50996507286524,146.81319041310368
148.32846715328466,146.51901854669416,147.01243187026944
148.4904931612406,146.62834713927953,146.8241042188403
148.38777279118594,146.5770171620086,147.0908854517788
148.464495788207,146.60590132370638,146.92612755716004
148.3080067208119,146.5510295455749,147.127690611565
148.52269848227232,146.60811220877306,147.01945446576082
148.32893703726896,146.5944874493615,147.12623374871748
148.47044665764912,146.64629373793582,147.03082173647246
148.44424962910156,146.67241960655863,147.19567060364926
148.44842792426306,146.668200790491,147.0332275814923
148.37727342712523,146.6740651282742,147.2329625281472
148.46974568276764,146.6834607165547,147.06681843559286
148.4515574516441,146.77354474934876,147.17860255490444
148.5150544831206,146.72775292639122,147.02288146610874
148.43876460735805,146.75489960148624,147.2497015959802
148.49084466014742,146.82988353001787,147.05784499236853
148.3863410922889,146.760793358822,147.2667064726446
148.51778802641968,146.75466484373496,147.09599275962336
148.38943513184427,146.7540174123966,147.28270840251608
148.48048536402302,146.81801735917324,146.98381959546583
148.46477543648405,146.86954364840457,147.3300421432872
148.4679340974488,146.82882947907345,147.05420985266238
148.48455351122243,146.8926596666988,147.46807629322802
148.4322071443018,146.83490479721857,147.1131213221485
148.39500214138943,146.80863196492933,147.36095164309535
148.5597500324977,146.89509742088617,147.15991757620108
148.4495579823193,146.85503938676067,147.49277748887732
148.50383791717798,146.82902860992806,147.1636949878486
148.42542367170918,146.79665683193193,147.37538203853356
148.49594251169597,146.85396411312837,147.14213241947596
148.30114249383476,146.73084926017262,147.32827913070284
148.46127962336269,146.7765978443483,147.07790769882493
148.34639024296257,146.7495086799869,147.36469432188204
148.3783514436062,146.72131684231303,147.00529105623733
148.34101034036016,146.64470483978943,147.1763592492523
